1,31630124500,105838543@N07,Flor,15/07/2016,51.442763,-0.29417,https://live.staticflickr.com/306/31630124500_a2693a6025_m.jpg,0.845100105,Dahlia x cultorum,Garden Dahlia,3,Attribution-NonCommercial-NoDerivs License
1,28293106116,50780708@N02,Canal Bridge,15/07/2016,51.482322,-0.080948,https://live.staticflickr.com/7765/28293106116_3624d409ce_m.jpg,0.062260449,Silene dioica,Red campion,0,All Rights Reserved
1,28358677616,46018179@N00,gc366day197,15/07/2016,51.501519,-0.139464,https://live.staticflickr.com/8788/28358677616_bcdd225eee_m.jpg,0.417458624,Papaver rhoeas,Shirley poppy,4,Attribution License
1,28309964286,66343827@N00,Flower Piano,15/07/2016,51.513655,-0.119762,https://live.staticflickr.com/7590/28309964286_b9a92a316b_m.jpg,0.199507043,Pelargonium zonale,Horseshoe geranium,0,All Rights Reserved
1,28337267445,41495510@N00,160715 London 02,15/07/2016,51.548111,-0.164473,https://live.staticflickr.com/7654/28337267445_2e58049c83_m.jpg,0.66734755,Ligustrum vulgare,Common privet,0,All Rights Reserved
1,28337264675,41495510@N00,160715 London 05,15/07/2016,51.50185,-0.139675,https://live.staticflickr.com/7733/28337264675_a3d2bd340e_m.jpg,0.028621744,Papaver rhoeas,Shirley poppy,0,All Rights Reserved
1,28330864095,50780708@N02,Chicory,15/07/2016,51.482369,-0.088173,https://live.staticflickr.com/8621/28330864095_95eab12a90_m.jpg,0.985763907,Cichorium intybus,Belgium endive,0,All Rights Reserved
1,28295024246,50780708@N02,Crocosmia,15/07/2016,51.483441,-0.083787,https://live.staticflickr.com/8732/28295024246_f629df551c_m.jpg,0.822935462,Crocosmia x crocosmiiflora,Montbretia,0,All Rights Reserved
1,31842692396,51055936@N03,"Day 053 (35015 Steps) 2016-07-16 17:49:00 Low Tide, London",16/07/2016,51.476328,-0.249627,https://live.staticflickr.com/438/31842692396_3ce5301198_m.jpg,0.0382502,Malva sylvestris,Blue mallow,0,All Rights Reserved
1,30569499166,95742738@N03,Agapanthus,16/07/2016,51.482324,-0.098962,https://live.staticflickr.com/5596/30569499166_bfe9b63fc4_m.jpg,0.411446244,Agapanthus praecox,African-lily,0,All Rights Reserved
1,28813607292,58873000@N05,George Irvin's Helter Skelter,16/07/2016,51.483267,-0.010771,https://live.staticflickr.com/8345/28813607292_402f114a79_m.jpg,0.054934822,Lupinus nootkatensis,Nootka lupine,0,All Rights Reserved
1,28269942641,34427470616@N01,"street art, Festival of Brasil, Horniman Museum",16/07/2016,51.441509,-0.062259,https://live.staticflickr.com/8600/28269942641_30ba419af6_m.jpg,0.11221844,Eschscholzia californica,California-poppy,2,Attribution-NonCommercial License
1,28314572076,34427470616@N01,"street art, Festival of Brasil, Horniman Museum",16/07/2016,51.441509,-0.062259,https://live.staticflickr.com/7608/28314572076_465026925c_m.jpg,0.09652406,Brassica napus,Rape,2,Attribution-NonCommercial License
1,28365740165,95742738@N03,Home - Meet the family,16/07/2016,51.482324,-0.098962,https://live.staticflickr.com/7712/28365740165_719dec63a8_m.jpg,0.874161243,Echinacea purpurea,Eastern purple-coneflower,0,All Rights Reserved
1,27730285583,29463321@N02,"Georgia O'Keeffe at the Tate Modern / I went mostly because of the desert lady factor, as I didn't care much for flowers - but oh my, this was marvellous. There are worlds in there, in the curves and layers. I had no idea. Masterful.",16/07/2016,51.50739,-0.10127,https://live.staticflickr.com/7332/27730285583_8f54b463a6_m.jpg,0.069100238,Brugmansia suaveolens,White angel's trumpet,0,All Rights Reserved
1,28104695973,46810077@N02,,17/07/2016,51.511436,-0.122223,https://live.staticflickr.com/8798/28104695973_83e709c147_m.jpg,0.532888293,Helianthus annuus,Sunflower,0,All Rights Reserved
1,28299276731,26300494@N07,Barbican flowers,17/07/2016,51.52046,-0.095679,https://live.staticflickr.com/8691/28299276731_837b84a324_m.jpg,0.038726218,Leucanthemum vulgare,Oxeye daisy,2,Attribution-NonCommercial License
1,27754614003,98372297@N03,"Brent Park, London",17/07/2016,51.586383,-0.210907,https://live.staticflickr.com/7488/27754614003_d8431e873a_m.jpg,0.699254572,Lythrum salicaria,Purple loosestrife,0,All Rights Reserved
1,28087788940,98372297@N03,"Brent Park, London",17/07/2016,51.585963,-0.211433,https://live.staticflickr.com/8489/28087788940_c76b303205_m.jpg,0.93316108,Heracleum sphondylium,Cow-parsnip,0,All Rights Reserved
1,28087787130,98372297@N03,"Brent Park, London",17/07/2016,51.585963,-0.211433,https://live.staticflickr.com/8464/28087787130_7b208d0b9e_m.jpg,0.941853046,Heracleum sphondylium,Cow-parsnip,0,All Rights Reserved
1,28051223384,88078350@N06,"\Nymphaea Thermarum\\ Smallest Water Lily In The World\""""",18/07/2016,51.481357,-0.290577,https://live.staticflickr.com/8384/28051223384_0d32c6e27d_m.jpg,0.822968304,Nymphaea alba,White water-lily,0,All Rights Reserved
1,28512335266,88078350@N06,"Stages Of The Flowering \Nelumbo Chawan Basu\\ Lotus Flower.\""""",18/07/2016,51.481505,-0.290683,https://live.staticflickr.com/8110/28512335266_e400948053_m.jpg,0.71077311,Nelumbo nucifera,East Indian lotus,0,All Rights Reserved
1,28483673855,29667181@N05,Amethyst and Ice,18/07/2016,51.514697,-0.124981,https://live.staticflickr.com/8243/28483673855_046129d40f_m.jpg,0.506860316,Cyanus montanus,Mountain Bluet,0,All Rights Reserved
1,28439989545,88078350@N06,Kew's Herb and Wildflower Walled Garden,18/07/2016,51.481017,-0.289396,https://live.staticflickr.com/8754/28439989545_8f5b553474_m.jpg,0.074051686,Verbena bonariensis,Argentine vervain,0,All Rights Reserved
1,28157092280,88078350@N06,Kew's Herb and Wildflower Garden with a Pergola,18/07/2016,51.4807,-0.28956,https://live.staticflickr.com/8622/28157092280_234b96801a_m.jpg,0.063550457,Ginkgo biloba,Ginkgo,0,All Rights Reserved
1,28319349611,45012679@N00,<U+0001F334><U+0001F33C>Swaying with the beautiful flowering trees in the Serpentine <U+0001F31E><U+0001F4A6>#swiming #regentpark #serpentinelido  #1930s #vintageswimsuit #redhead #widebrimhat #flowertree,18/07/2016,51.504713,-0.16921,https://live.staticflickr.com/7502/28319349611_ac5e23da93_m.jpg,0.394433051,Catalpa bignonioides,Indian-bean,0,All Rights Reserved
1,28350997801,76146124@N04,Flowers and the City,18/07/2016,51.483502,-0.010307,https://live.staticflickr.com/8776/28350997801_59711c9d90_m.jpg,0.376128256,Delonix regia,Flamboyant,0,All Rights Reserved
1,27789029263,41087279@N00,DSC_8009,18/07/2016,51.534733,-0.077133,https://live.staticflickr.com/8618/27789029263_4649ab8f71_m.jpg,0.980466247,Alcea rosea,Hollyhock,0,All Rights Reserved
1,27788106654,41087279@N00,DSC_8011,18/07/2016,51.534733,-0.077133,https://live.staticflickr.com/8233/27788106654_045be02a6f_m.jpg,0.973397136,Alcea rosea,Hollyhock,0,All Rights Reserved
1,27789027773,41087279@N00,DSC_8012,18/07/2016,51.530755,-0.080276,https://live.staticflickr.com/7523/27789027773_c2f699301c_m.jpg,0.90089196,Hydrangea macrophylla,Hortensia,0,All Rights Reserved
1,28122038270,41087279@N00,DSC_8013,18/07/2016,51.530755,-0.080276,https://live.staticflickr.com/8766/28122038270_bffae1ab9a_m.jpg,0.812188327,Hydrangea macrophylla,Hortensia,0,All Rights Reserved
1,27782262344,61241921@N07,Dodgey Daiseys,18/07/2016,51.478573,-0.312573,https://live.staticflickr.com/8653/27782262344_0ab9a6fa65_m.jpg,0.858341873,Gazania rigens,Treasure-flower,0,All Rights Reserved
1,28603953500,95521725@N07,20160719 1506 DSC_7826 - Trafalgar Square_Web,19/07/2016,51.508286,-0.128167,https://live.staticflickr.com/8883/28603953500_9bed44d2a1_m.jpg,0.264681876,Petunia axillaris,Large white petunia,0,All Rights Reserved
1,28461771236,70318500@N00,The Hive,19/07/2016,51.476678,-0.298347,https://live.staticflickr.com/8853/28461771236_0713be97dd_m.jpg,0.244487718,Helianthus annuus,Sunflower,0,All Rights Reserved
1,28210049520,70318500@N00,Spikey,19/07/2016,51.476678,-0.298347,https://live.staticflickr.com/8852/28210049520_beca8fa4f8_m.jpg,0.683948159,Cynara cardunculus,Spanish artichoke,0,All Rights Reserved
1,28461153306,70318500@N00,Spikey,19/07/2016,51.476678,-0.298347,https://live.staticflickr.com/8187/28461153306_58c6194f8b_m.jpg,0.544935405,Echinops ritro,Globe thistle,0,All Rights Reserved
1,28382361886,74080603@N07,elegant colour,19/07/2016,51.490555,-0.224378,https://live.staticflickr.com/8697/28382361886_7f47568527_m.jpg,0.840318084,Rosa chinensis,Bengal rose,0,All Rights Reserved
1,27920645474,22051789@N04,,20/07/2016,51.504375,-0.173981,https://live.staticflickr.com/7736/27920645474_9f1d2dddc2_m.jpg,0.613733053,Aesculus hippocastanum,Horse-chestnut,0,All Rights Reserved
1,28430635292,57673765@N00,Trinity Hospice garden,20/07/2016,51.46251,-0.14692,https://live.staticflickr.com/8315/28430635292_538c9bacc3_m.jpg,0.554034352,Romneya coulteri,California tree-poppy,1,Attribution-NonCommercial-ShareAlike License
1,28364116732,78452169@N00,"Lift-roof plant-pot garden rose (it's not a rose, though, is it`) She seems happier in this heat than I feel.",20/07/2016,51.552261,-0.141412,https://live.staticflickr.com/8804/28364116732_790a91bfab_m.jpg,0.859371185,Rosa chinensis,Bengal rose,0,All Rights Reserved
1,28353568571,70251163@N00,<U+200E><U+0623><U+062D><U+064A><U+0627><U+0646><U+0622> <U+0646><U+0635><U+0645><U+062A> <U+0644><U+0623><U+0646> <U+0647><U+0646><U+0627><U+0644><U+0643> <U+0623><U+0634><U+064A><U+0627><U+0621> <U+0644><U+0627> <U+064A><U+0639><U+0627><U+0644><U+062C><U+0647><U+0627> <U+0627><U+0644><U+0643><U+0644><U+0627><U+0645> .,20/07/2016,51.499563,-0.162966,https://live.staticflickr.com/8783/28353568571_24c29b61f1_m.jpg,0.884195149,Dicentra spectabilis,Asian Bleeding-heart,0,All Rights Reserved
1,28429769245,12982516@N02,Clissold Park Hackney July 20 2016 017,20/07/2016,51.563772,-0.08744,https://live.staticflickr.com/8308/28429769245_4ff2baff90_m.jpg,0.944756985,Cirsium vulgare,Black thistle,4,Attribution License
1,28137603258,55238532@N04,Groovy Guitars,21/07/2016,51.515322,-0.129261,https://live.staticflickr.com/943/28137603258_376aea743f_m.jpg,0.025415223,Clitoria ternatea,Cordofan-pea,0,All Rights Reserved
1,31890157705,34352373@N00,TML44301,21/07/2016,51.519197,-0.093353,https://live.staticflickr.com/459/31890157705_7b8204054c_m.jpg,0.96821481,Nymphaea alba,White water-lily,1,Attribution-NonCommercial-ShareAlike License
1,31742456162,34352373@N00,TML44316,21/07/2016,51.519286,-0.0933,https://live.staticflickr.com/455/31742456162_a7df1ff964_m.jpg,0.706992149,Nymphaea alba,White water-lily,1,Attribution-NonCommercial-ShareAlike License
1,28807961671,52364318@N00,,21/07/2016,51.501408,-0.1395,https://live.staticflickr.com/7463/28807961671_5941ea0386_m.jpg,0.048441567,Verbascum thapsus,Common mullein,0,All Rights Reserved
1,28264776084,52364318@N00,,21/07/2016,51.501408,-0.1395,https://live.staticflickr.com/8746/28264776084_f1976f520e_m.jpg,0.017749017,Papaver rhoeas,Shirley poppy,0,All Rights Reserved
1,28462596475,95106442@N03,,21/07/2016,51.552097,-0.057664,https://live.staticflickr.com/8501/28462596475_499c7d2b34_m.jpg,0.945601285,Rosa chinensis,Bengal rose,0,All Rights Reserved
1,27845917514,95106442@N03,,21/07/2016,51.552113,-0.057728,https://live.staticflickr.com/8711/27845917514_9bb6a20faa_m.jpg,0.86289072,Rosa chinensis,Bengal rose,0,All Rights Reserved
1,28174546040,90508178@N00,Hampstead Heath,21/07/2016,51.561425,-0.159881,https://live.staticflickr.com/8694/28174546040_2f3f60b63a_m.jpg,0.986633897,Epilobium hirsutum,Great willowherb,0,All Rights Reserved
1,27839667764,95742738@N03,Melt in the mouth,21/07/2016,51.482324,-0.098962,https://live.staticflickr.com/8591/27839667764_9ea4963cbe_m.jpg,0.128753319,Narcissus papyraceus,Paper-white daffodil,0,All Rights Reserved
1,29569172046,29211243@N07,Summer flowers,22/07/2016,51.52044,-0.096141,https://live.staticflickr.com/8114/29569172046_7b462ee985_m.jpg,0.265797466,Achillea filipendulina,Fern-leaf yarrow,0,All Rights Reserved
1,28571324364,23196822@N00,Kensington (London) 2016,22/07/2016,51.493775,-0.149808,https://live.staticflickr.com/8346/28571324364_f9b0354941_m.jpg,0.208979845,Begonia evansiana,NA,3,Attribution-NonCommercial-NoDerivs License
1,28483952506,55046645@N00,Beer and Boris Bikes,22/07/2016,51.51873,-0.13312,https://live.staticflickr.com/8678/28483952506_7387a70af6_m.jpg,0.300754905,Rosa chinensis,Bengal rose,2,Attribution-NonCommercial License
1,28367169592,34517490@N00,Woodbury Wetlands,22/07/2016,51.570477,-0.086753,https://live.staticflickr.com/8780/28367169592_afc3c4f64e_m.jpg,0.266425461,Glebionis segetum,Corn chrysanthemum,3,Attribution-NonCommercial-NoDerivs License
1,27852988224,34517490@N00,"Woodbury Wetlands, Hackney",22/07/2016,51.570719,-0.086784,https://live.staticflickr.com/8854/27852988224_f8d7be0c16_m.jpg,0.128513128,Lapsana communis,Hawk's-beard,3,Attribution-NonCommercial-NoDerivs License
1,28804098023,82542848@N05,,23/07/2016,51.520241,-0.156628,https://live.staticflickr.com/8354/28804098023_32142f2803_m.jpg,0.19104287,Parthenocissus tricuspidata,Boston-ivy,0,All Rights Reserved
1,29213793286,93481115@N02,Sixto Rodriguez,23/07/2016,51.514418,-0.140472,https://live.staticflickr.com/8175/29213793286_ee2f9ae08c_m.jpg,0.007572566,Quercus ilex,Evergreen oak,0,All Rights Reserved
1,28413880502,39886685@N02,"Summer in the City, London, England",23/07/2016,51.504258,-0.129714,https://live.staticflickr.com/8783/28413880502_eac46bc276_m.jpg,0.999463737,Cosmos bipinnatus,Garden cosmos,0,All Rights Reserved
1,27902678504,39886685@N02,"Summer in the City, London, England",23/07/2016,51.504552,-0.129673,https://live.staticflickr.com/8810/27902678504_f64975fb4c_m.jpg,0.076990351,Cosmos bipinnatus,Garden cosmos,0,All Rights Reserved
1,28519190005,39886685@N02,"Summer in the City, London, England",23/07/2016,51.504225,-0.129728,https://live.staticflickr.com/8609/28519190005_60c60e158e_m.jpg,0.172875717,Pelargonium zonale,Horseshoe geranium,0,All Rights Reserved
1,27882534044,131537526@N05,#Hare #Krishna #Iskcon #London 10:10 am 23.7.16 #jai #guru #dev #ki #jai #prabhupada #ki,23/07/2016,51.515886,-0.132769,https://live.staticflickr.com/7672/27882534044_9345d5ebd4_m.jpg,0.096275762,Carpobrotus edulis,Hottentot-fig,0,All Rights Reserved
1,28420286971,76917657@N00,Herbacious Borders,23/07/2016,51.48138,-0.291928,https://live.staticflickr.com/7656/28420286971_e759faa8af_m.jpg,0.397581339,Tithonia rotundifolia,Red sunflower,0,All Rights Reserved
